case_id,timestamp,activity,usuario,recurso
case_109,2026-03-05 19:18:54,DnsQuery,usuario_08,update.microsoft.com
case_109,2026-03-05 19:23:04,ProcessExit,usuario_08,8.8.8.8
case_109,2026-03-05 19:26:25,DnsQuery,usuario_08,HKLM\Software
case_109,2026-03-05 19:28:20,RegistryModify,usuario_08,8.8.8.8
case_109,2026-03-05 19:33:49,ServiceQuery,usuario_08,\Windows\System32
case_109,2026-03-05 19:39:04,ImageLoad,usuario_08,cdn.contoso.com
case_109,2026-03-05 19:45:38,ProcessExit,usuario_08,HKLM\Software
case_109,2026-03-05 19:52:02,FileRead,usuario_08,update.microsoft.com
case_109,2026-03-05 19:54:39,FileModify,usuario_08,8.8.8.8
case_109,2026-03-05 19:59:38,LogonOff,usuario_08,-
case_138,2026-03-05 12:09:05,LogonSuccess,usuario_23,C:\temp
case_138,2026-03-05 12:15:43,ProcessExit,usuario_23,\Users\Documents
case_138,2026-03-05 12:19:50,FileCreate,usuario_23,cdn.contoso.com
case_138,2026-03-05 12:24:11,ProcessExit,usuario_23,\Windows\System32
case_138,2026-03-05 12:28:21,ProcessExit,usuario_23,-
case_138,2026-03-05 12:30:45,ProcessCreate,usuario_23,HKLM\Software
case_138,2026-03-05 12:33:35,ProcessExit,usuario_23,-
case_138,2026-03-05 12:37:15,RegistryModify,usuario_23,\Windows\System32
case_138,2026-03-05 12:40:25,PowerShellExec,usuario_23,\Windows\System32
case_268,2026-03-04 14:58:22,LogonSuccess,usuario_13,C:\temp
case_268,2026-03-04 15:05:00,FileCreate,usuario_13,HKLM\Software
case_268,2026-03-04 15:11:10,ProcessExit,usuario_13,\Users\Documents
case_268,2026-03-04 15:14:21,NetworkConnect,usuario_13,cdn.contoso.com
case_268,2026-03-04 15:15:40,ProcessCreate,usuario_13,\\fileserver\financeiro
case_268,2026-03-04 15:22:14,DnsQuery,usuario_13,D:\backup
case_268,2026-03-04 15:25:45,FileCreate,usuario_13,update.microsoft.com
case_268,2026-03-04 15:29:27,DnsQuery,usuario_13,update.microsoft.com
case_268,2026-03-04 15:35:23,ImageLoad,usuario_13,8.8.8.8
case_268,2026-03-04 15:37:35,NetworkConnect,usuario_13,-
case_268,2026-03-04 15:40:54,NetworkConnect,usuario_13,\Users\Documents
case_268,2026-03-04 15:44:42,PipeCreate,usuario_13,\Users\Documents
case_268,2026-03-04 15:45:56,FileCreate,usuario_13,HKLM\Software
case_268,2026-03-04 15:51:43,ServiceQuery,usuario_13,\Device\Pipe
case_268,2026-03-04 15:55:55,PipeCreate,usuario_13,C:\temp
case_268,2026-03-04 16:02:10,PowerShellExec,usuario_13,D:\backup
case_268,2026-03-04 16:04:06,FileModify,usuario_13,\Users\Documents
case_268,2026-03-04 16:04:26,ScheduledTaskQuery,usuario_13,D:\backup
case_268,2026-03-04 16:09:04,ServiceQuery,usuario_13,D:\backup
case_268,2026-03-04 16:10:19,LogonOff,usuario_13,cdn.contoso.com
case_258,2026-03-03 08:49:15,LogonSuccess,usuario_26,\\fileserver\financeiro
case_258,2026-03-03 08:55:15,ImageLoad,usuario_26,\Users\Public
case_258,2026-03-03 09:00:48,ProcessCreate,usuario_26,\Users\Public
case_258,2026-03-03 09:01:36,ProcessCreate,usuario_26,\Users\Documents
case_258,2026-03-03 09:03:07,ProcessExit,usuario_26,HKLM\Software
case_258,2026-03-03 09:04:08,ProcessCreate,usuario_26,C:\temp
case_258,2026-03-03 09:05:14,FileModify,usuario_26,\Users\Documents
case_258,2026-03-03 09:06:20,RegistryModify,usuario_26,\Windows\System32
case_258,2026-03-03 09:10:21,LogonOff,usuario_26,D:\backup
case_082,2026-03-02 10:27:33,LogonSuccess,usuario_04,\Users\Documents
case_082,2026-03-02 10:27:56,DnsQuery,usuario_04,-
case_082,2026-03-02 10:32:43,ProcessExit,usuario_04,\Users\Public
case_082,2026-03-02 10:37:29,DnsQuery,usuario_04,\Windows\System32
case_082,2026-03-02 10:41:01,ProcessCreate,usuario_04,\Device\Pipe
case_082,2026-03-02 10:43:06,FileCreate,usuario_04,\Users\Documents
case_082,2026-03-02 10:46:07,FileCreate,usuario_04,8.8.8.8
case_082,2026-03-02 10:49:32,ProcessCreate,usuario_04,\Users\Public
case_082,2026-03-02 10:51:11,FileModify,usuario_04,8.8.8.8
case_082,2026-03-02 10:57:04,FileRead,usuario_04,-
case_082,2026-03-02 10:59:33,PowerShellExec,usuario_04,\\fileserver\rh
case_082,2026-03-02 11:04:27,FileRead,usuario_04,8.8.8.8
case_082,2026-03-02 11:09:36,FileRead,usuario_04,\\fileserver\financeiro
case_082,2026-03-02 11:15:09,PrintJob,usuario_04,\\fileserver\rh
case_082,2026-03-02 11:21:17,PipeCreate,usuario_04,8.8.8.8
case_082,2026-03-02 11:23:21,FileModify,usuario_04,8.8.8.8
case_082,2026-03-02 11:28:23,ClipboardCapture,usuario_04,D:\backup
case_082,2026-03-02 11:33:28,ClipboardCapture,usuario_04,cdn.contoso.com
case_082,2026-03-02 11:35:19,ScheduledTaskQuery,usuario_04,\\fileserver\financeiro
case_082,2026-03-02 11:40:25,ClipboardCapture,usuario_04,update.microsoft.com
case_009,2026-03-02 12:11:18,LogonSuccess,usuario_18,\Windows\System32
case_009,2026-03-02 12:12:01,DnsQuery,usuario_18,HKLM\Software
case_009,2026-03-02 12:16:24,DnsQuery,usuario_18,-
case_009,2026-03-02 12:17:21,DnsQuery,usuario_18,cdn.contoso.com
case_009,2026-03-02 12:21:13,DnsQuery,usuario_18,\Device\Pipe
case_009,2026-03-02 12:26:27,FileModify,usuario_18,HKLM\Software
case_009,2026-03-02 12:32:54,ImageLoad,usuario_18,\Users\Documents
case_009,2026-03-02 12:36:30,PipeCreate,usuario_18,cdn.contoso.com
case_009,2026-03-02 12:40:14,FileRead,usuario_18,HKLM\Software
case_009,2026-03-02 12:41:49,ClipboardCapture,usuario_18,\Device\Pipe
case_009,2026-03-02 12:48:01,LogonOff,usuario_18,\Windows\System32
case_031,2026-03-04 11:15:07,LogonSuccess,usuario_21,cdn.contoso.com
case_031,2026-03-04 11:16:55,ImageLoad,usuario_21,\Users\Documents
case_031,2026-03-04 11:21:02,NetworkConnect,usuario_21,\Users\Public
case_031,2026-03-04 11:27:11,ImageLoad,usuario_21,\\fileserver\financeiro
case_031,2026-03-04 11:33:12,FileCreate,usuario_21,\\fileserver\financeiro
case_031,2026-03-04 11:39:35,RegistryModify,usuario_21,\Users\Public
case_031,2026-03-04 11:44:36,FileModify,usuario_21,update.microsoft.com
case_031,2026-03-04 11:47:24,LogonOff,usuario_21,\\fileserver\rh
case_279,2026-03-02 11:14:10,LogonSuccess,usuario_23,D:\backup
case_279,2026-03-02 11:14:38,DnsQuery,usuario_23,HKLM\Software
case_279,2026-03-02 11:18:40,FileCreate,usuario_23,D:\backup
case_279,2026-03-02 11:24:26,ImageLoad,usuario_23,D:\backup
case_279,2026-03-02 11:26:01,FileCreate,usuario_23,cdn.contoso.com
case_279,2026-03-02 11:31:23,ProcessCreate,usuario_23,D:\backup
case_279,2026-03-02 11:32:54,FileModify,usuario_23,\Device\Pipe
case_279,2026-03-02 11:35:48,PipeCreate,usuario_23,8.8.8.8
case_279,2026-03-02 11:38:13,FileModify,usuario_23,C:\temp
case_279,2026-03-02 11:38:41,FileCreate,usuario_23,HKLM\Software
case_279,2026-03-02 11:42:45,ProcessExit,usuario_23,\\fileserver\rh
case_279,2026-03-02 11:47:14,PipeCreate,usuario_23,8.8.8.8
case_279,2026-03-02 11:51:32,FileModify,usuario_23,\Users\Documents
case_279,2026-03-02 11:55:50,FileRead,usuario_23,\\fileserver\financeiro
case_279,2026-03-02 11:57:54,RemoteThread,usuario_23,cdn.contoso.com
case_279,2026-03-02 11:59:20,RegistryModify,usuario_23,8.8.8.8
case_279,2026-03-02 12:00:06,ScheduledTaskQuery,usuario_23,HKLM\Software
case_279,2026-03-02 12:01:40,LogonOff,usuario_23,\Device\Pipe
case_155,2026-03-03 11:50:11,LogonSuccess,usuario_07,D:\backup
case_155,2026-03-03 11:55:50,ProcessCreate,usuario_07,8.8.8.8
case_155,2026-03-03 12:02:14,ProcessCreate,usuario_07,\Users\Public
case_155,2026-03-03 12:03:34,NetworkConnect,usuario_07,C:\temp
case_155,2026-03-03 12:05:00,FileModify,usuario_07,D:\backup
case_155,2026-03-03 12:06:57,ProcessExit,usuario_07,HKLM\Software
case_155,2026-03-03 12:11:49,ServiceQuery,usuario_07,8.8.8.8
case_155,2026-03-03 12:18:04,RegistryModify,usuario_07,\\fileserver\financeiro
case_155,2026-03-03 12:21:06,ScheduledTaskQuery,usuario_07,-
case_155,2026-03-03 12:25:05,ClipboardCapture,usuario_07,\Device\Pipe
case_155,2026-03-03 12:27:30,LogonOff,usuario_07,\Windows\System32
case_142,2026-03-03 18:57:25,LogonSuccess,usuario_30,\\fileserver\rh
case_142,2026-03-03 19:03:56,DnsQuery,usuario_30,8.8.8.8
case_142,2026-03-03 19:08:34,NetworkConnect,usuario_30,\Users\Public
case_142,2026-03-03 19:15:08,NetworkConnect,usuario_30,\Windows\System32
case_142,2026-03-03 19:18:38,FileCreate,usuario_30,\\fileserver\rh
case_142,2026-03-03 19:24:19,ProcessCreate,usuario_30,update.microsoft.com
case_142,2026-03-03 19:27:40,PowerShellExec,usuario_30,\Users\Public
case_142,2026-03-03 19:28:24,FileRead,usuario_30,D:\backup
case_142,2026-03-03 19:34:17,FileRead,usuario_30,\Users\Public
case_142,2026-03-03 19:38:26,FileModify,usuario_30,\\fileserver\rh
case_142,2026-03-03 19:43:39,PipeCreate,usuario_30,\Users\Documents
case_142,2026-03-03 19:44:01,FileRead,usuario_30,cdn.contoso.com
case_142,2026-03-03 19:47:14,ScheduledTaskQuery,usuario_30,HKLM\Software
case_142,2026-03-03 19:52:31,ScheduledTaskQuery,usuario_30,-
case_142,2026-03-03 19:58:56,LogonOff,usuario_30,\Device\Pipe
case_190,2026-03-03 08:41:45,LogonSuccess,usuario_14,\Users\Public
case_190,2026-03-03 08:43:01,ProcessExit,usuario_14,cdn.contoso.com
case_190,2026-03-03 08:48:26,FileCreate,usuario_14,\Users\Public
case_190,2026-03-03 08:49:40,NetworkConnect,usuario_14,C:\temp
case_190,2026-03-03 08:52:24,ProcessExit,usuario_14,\\fileserver\rh
case_190,2026-03-03 08:54:16,ProcessExit,usuario_14,\Users\Public
case_190,2026-03-03 08:55:15,NetworkConnect,usuario_14,cdn.contoso.com
case_190,2026-03-03 08:58:40,ProcessCreate,usuario_14,HKLM\Software
case_190,2026-03-03 09:02:20,ProcessExit,usuario_14,\Users\Public
case_190,2026-03-03 09:06:51,FileModify,usuario_14,D:\backup
case_190,2026-03-03 09:07:22,FileModify,usuario_14,8.8.8.8
case_190,2026-03-03 09:08:19,ProcessCreate,usuario_14,cdn.contoso.com
case_190,2026-03-03 09:13:59,ProcessCreate,usuario_14,\Users\Public
case_190,2026-03-03 09:16:06,PipeCreate,usuario_14,\Device\Pipe
case_190,2026-03-03 09:20:00,ServiceQuery,usuario_14,8.8.8.8
case_190,2026-03-03 09:23:00,PipeCreate,usuario_14,\Device\Pipe
case_190,2026-03-03 09:27:10,DriverLoad,usuario_14,D:\backup
case_190,2026-03-03 09:28:52,ClipboardCapture,usuario_14,C:\temp
case_190,2026-03-03 09:31:44,FileModify,usuario_14,\Windows\System32
case_190,2026-03-03 09:33:35,LogonOff,usuario_14,\Device\Pipe
case_122,2026-03-04 15:06:55,LogonSuccess,usuario_07,8.8.8.8
case_122,2026-03-04 15:08:46,DnsQuery,usuario_07,cdn.contoso.com
case_122,2026-03-04 15:14:58,ProcessCreate,usuario_07,\Device\Pipe
case_122,2026-03-04 15:17:23,ProcessCreate,usuario_07,\Windows\System32
case_122,2026-03-04 15:18:44,ProcessExit,usuario_07,D:\backup
case_122,2026-03-04 15:21:25,DnsQuery,usuario_07,cdn.contoso.com
case_122,2026-03-04 15:22:19,NetworkConnect,usuario_07,-
case_122,2026-03-04 15:25:44,FileModify,usuario_07,-
case_122,2026-03-04 15:30:10,ProcessExit,usuario_07,-
case_122,2026-03-04 15:34:13,RegistryModify,usuario_07,\\fileserver\rh
case_122,2026-03-04 15:39:54,PipeCreate,usuario_07,\Device\Pipe
case_122,2026-03-04 15:44:17,PipeCreate,usuario_07,\Users\Documents
case_122,2026-03-04 15:45:38,ClipboardCapture,usuario_07,\\fileserver\financeiro
case_122,2026-03-04 15:50:20,RemoteThread,usuario_07,\Users\Documents
case_122,2026-03-04 15:55:34,WmiQuery,usuario_07,\Windows\System32
case_122,2026-03-04 15:58:06,LogonOff,usuario_07,C:\temp
case_185,2026-03-06 13:31:30,LogonSuccess,usuario_01,cdn.contoso.com
case_185,2026-03-06 13:32:39,ImageLoad,usuario_01,D:\backup
case_185,2026-03-06 13:33:06,ProcessCreate,usuario_01,C:\temp
case_185,2026-03-06 13:36:04,ProcessCreate,usuario_01,update.microsoft.com
case_185,2026-03-06 13:37:08,FileCreate,usuario_01,cdn.contoso.com
case_185,2026-03-06 13:38:16,ProcessExit,usuario_01,cdn.contoso.com
case_185,2026-03-06 13:41:16,ProcessExit,usuario_01,C:\temp
case_185,2026-03-06 13:44:07,ImageLoad,usuario_01,C:\temp
case_185,2026-03-06 13:45:01,RegistryModify,usuario_01,\\fileserver\rh
case_185,2026-03-06 13:50:16,FileRead,usuario_01,\\fileserver\financeiro
case_185,2026-03-06 13:53:36,FileRead,usuario_01,\Users\Public
case_185,2026-03-06 13:54:32,ServiceQuery,usuario_01,C:\temp
case_185,2026-03-06 14:00:55,FileRead,usuario_01,D:\backup
case_185,2026-03-06 14:05:10,WmiQuery,usuario_01,\\fileserver\rh
case_185,2026-03-06 14:09:32,ScreenCapture,usuario_01,\\fileserver\rh
case_185,2026-03-06 14:13:38,ScreenCapture,usuario_01,\Device\Pipe
case_185,2026-03-06 14:15:09,LogonOff,usuario_01,\Users\Public
case_152,2026-03-04 14:10:34,LogonSuccess,usuario_02,\Users\Public
case_152,2026-03-04 14:16:01,NetworkConnect,usuario_02,-
case_152,2026-03-04 14:20:05,NetworkConnect,usuario_02,D:\backup
case_152,2026-03-04 14:21:13,ProcessCreate,usuario_02,\Device\Pipe
case_152,2026-03-04 14:25:21,NetworkConnect,usuario_02,-
case_152,2026-03-04 14:26:44,NetworkConnect,usuario_02,\Users\Public
case_152,2026-03-04 14:27:35,ProcessExit,usuario_02,\Windows\System32
case_152,2026-03-04 14:31:08,ImageLoad,usuario_02,\\fileserver\financeiro
case_152,2026-03-04 14:37:23,FileRead,usuario_02,\Users\Public
case_152,2026-03-04 14:38:48,ScheduledTaskQuery,usuario_02,\Windows\System32
case_152,2026-03-04 14:42:54,PowerShellExec,usuario_02,\Windows\System32
case_152,2026-03-04 14:45:48,WmiQuery,usuario_02,-
case_152,2026-03-04 14:51:28,PrintJob,usuario_02,8.8.8.8
case_152,2026-03-04 14:52:21,ScreenCapture,usuario_02,\Users\Public
case_152,2026-03-04 14:58:27,LogonOff,usuario_02,\Windows\System32
case_030,2026-03-03 16:18:18,LogonSuccess,usuario_20,cdn.contoso.com
case_030,2026-03-03 16:18:55,DnsQuery,usuario_20,C:\temp
case_030,2026-03-03 16:19:49,ProcessExit,usuario_20,HKLM\Software
case_030,2026-03-03 16:25:39,ProcessCreate,usuario_20,\\fileserver\financeiro
case_030,2026-03-03 16:29:04,DnsQuery,usuario_20,8.8.8.8
case_030,2026-03-03 16:34:14,NetworkConnect,usuario_20,\Windows\System32
case_030,2026-03-03 16:39:43,DnsQuery,usuario_20,C:\temp
case_030,2026-03-03 16:45:50,ImageLoad,usuario_20,cdn.contoso.com
case_030,2026-03-03 16:49:19,RegistryModify,usuario_20,\\fileserver\financeiro
case_030,2026-03-03 16:53:26,RegistryModify,usuario_20,D:\backup
case_030,2026-03-03 16:54:25,ClipboardCapture,usuario_20,-
case_030,2026-03-03 16:55:55,FileModify,usuario_20,update.microsoft.com
case_030,2026-03-03 16:59:22,LogonOff,usuario_20,8.8.8.8
case_144,2026-03-06 09:00:44,LogonSuccess,usuario_28,\\fileserver\rh
case_144,2026-03-06 09:03:29,ProcessExit,usuario_28,HKLM\Software
case_144,2026-03-06 09:05:22,ProcessExit,usuario_28,\Users\Documents
case_144,2026-03-06 09:09:52,DnsQuery,usuario_28,\Windows\System32
case_144,2026-03-06 09:11:14,ProcessExit,usuario_28,update.microsoft.com
case_144,2026-03-06 09:14:32,ProcessCreate,usuario_28,\Users\Public
case_144,2026-03-06 09:15:14,ServiceQuery,usuario_28,8.8.8.8
case_144,2026-03-06 09:19:40,NetworkConnect,usuario_28,-
case_144,2026-03-06 09:22:38,FileModify,usuario_28,-
case_144,2026-03-06 09:26:49,PrintJob,usuario_28,\\fileserver\financeiro
case_144,2026-03-06 09:30:22,LogonOff,usuario_28,cdn.contoso.com
case_223,2026-03-03 12:54:29,LogonSuccess,usuario_26,D:\backup
case_223,2026-03-03 12:55:57,ProcessExit,usuario_26,8.8.8.8
case_223,2026-03-03 12:59:04,ProcessExit,usuario_26,\\fileserver\rh
case_223,2026-03-03 13:05:09,ProcessCreate,usuario_26,\Users\Documents
case_223,2026-03-03 13:09:06,ImageLoad,usuario_26,-
case_223,2026-03-03 13:12:47,ImageLoad,usuario_26,update.microsoft.com
case_223,2026-03-03 13:13:43,ProcessCreate,usuario_26,\\fileserver\financeiro
case_223,2026-03-03 13:18:13,ImageLoad,usuario_26,\Device\Pipe
case_223,2026-03-03 13:24:52,ServiceQuery,usuario_26,-
case_223,2026-03-03 13:25:25,ProcessCreate,usuario_26,HKLM\Software
case_223,2026-03-03 13:30:56,ImageLoad,usuario_26,C:\temp
case_223,2026-03-03 13:33:16,FileRead,usuario_26,\\fileserver\financeiro
case_223,2026-03-03 13:36:41,ScheduledTaskQuery,usuario_26,\\fileserver\financeiro
case_153,2026-03-04 13:30:25,LogonSuccess,usuario_02,\Users\Public
case_153,2026-03-04 13:31:37,DnsQuery,usuario_02,\Windows\System32
case_153,2026-03-04 13:37:01,DnsQuery,usuario_02,\Users\Documents
case_153,2026-03-04 13:37:55,DnsQuery,usuario_02,-
case_153,2026-03-04 13:39:54,ServiceQuery,usuario_02,-
case_153,2026-03-04 13:41:18,FileModify,usuario_02,\Device\Pipe
case_153,2026-03-04 13:45:58,PipeCreate,usuario_02,\\fileserver\rh
case_153,2026-03-04 13:49:19,FileRead,usuario_02,8.8.8.8
case_153,2026-03-04 13:53:45,LogonOff,usuario_02,\Users\Documents
case_025,2026-03-06 17:58:40,LogonSuccess,usuario_15,\\fileserver\financeiro
case_025,2026-03-06 18:05:05,DnsQuery,usuario_15,\Users\Public
case_025,2026-03-06 18:09:43,DnsQuery,usuario_15,\Device\Pipe
case_025,2026-03-06 18:11:31,NetworkConnect,usuario_15,\Windows\System32
case_025,2026-03-06 18:13:57,ProcessCreate,usuario_15,\Users\Documents
case_025,2026-03-06 18:18:01,DnsQuery,usuario_15,cdn.contoso.com
case_025,2026-03-06 18:22:49,NetworkConnect,usuario_15,update.microsoft.com
case_025,2026-03-06 18:28:21,ProcessCreate,usuario_15,C:\temp
case_025,2026-03-06 18:31:47,FileModify,usuario_15,\\fileserver\financeiro
case_025,2026-03-06 18:34:31,NetworkConnect,usuario_15,8.8.8.8
case_025,2026-03-06 18:38:20,ImageLoad,usuario_15,D:\backup
case_025,2026-03-06 18:41:33,NetworkConnect,usuario_15,\Device\Pipe
case_025,2026-03-06 18:46:59,FileRead,usuario_15,\Windows\System32
case_025,2026-03-06 18:52:42,PipeCreate,usuario_15,\Device\Pipe
case_025,2026-03-06 18:55:53,DriverLoad,usuario_15,\Users\Public
case_025,2026-03-06 18:59:01,FileRead,usuario_15,\Users\Public
case_025,2026-03-06 19:04:06,LogonOff,usuario_15,\Device\Pipe
case_035,2026-03-03 08:39:25,LogonSuccess,usuario_04,\Users\Documents
case_035,2026-03-03 08:44:33,FileCreate,usuario_04,\\fileserver\rh
case_035,2026-03-03 08:48:56,ProcessExit,usuario_04,\Windows\System32
case_035,2026-03-03 08:52:24,NetworkConnect,usuario_04,\\fileserver\financeiro
case_035,2026-03-03 08:58:28,NetworkConnect,usuario_04,\Users\Public
case_035,2026-03-03 09:02:21,ProcessExit,usuario_04,-
case_035,2026-03-03 09:05:18,ProcessCreate,usuario_04,D:\backup
case_035,2026-03-03 09:11:49,DnsQuery,usuario_04,\Users\Documents
case_035,2026-03-03 09:17:31,FileCreate,usuario_04,\Windows\System32
case_035,2026-03-03 09:22:56,PipeCreate,usuario_04,cdn.contoso.com
case_035,2026-03-03 09:25:31,PipeCreate,usuario_04,\Device\Pipe
case_035,2026-03-03 09:30:47,PrintJob,usuario_04,-
case_035,2026-03-03 09:33:03,LogonOff,usuario_04,\Users\Documents
case_248,2026-03-06 18:05:03,LogonSuccess,usuario_15,\Device\Pipe
case_248,2026-03-06 18:09:36,FileCreate,usuario_15,\Users\Documents
case_248,2026-03-06 18:10:57,ProcessExit,usuario_15,\\fileserver\financeiro
case_248,2026-03-06 18:12:02,FileCreate,usuario_15,\Users\Public
case_248,2026-03-06 18:15:48,ProcessCreate,usuario_15,-
case_248,2026-03-06 18:22:06,FileModify,usuario_15,\Device\Pipe
case_248,2026-03-06 18:25:44,ImageLoad,usuario_15,D:\backup
case_248,2026-03-06 18:29:32,DnsQuery,usuario_15,8.8.8.8
case_248,2026-03-06 18:35:48,NetworkConnect,usuario_15,cdn.contoso.com
case_248,2026-03-06 18:37:18,NetworkConnect,usuario_15,\\fileserver\financeiro
case_248,2026-03-06 18:39:11,FileModify,usuario_15,\Users\Public
case_248,2026-03-06 18:42:10,RegistryModify,usuario_15,\\fileserver\financeiro
case_248,2026-03-06 18:44:00,RegistryModify,usuario_15,\Users\Documents
case_248,2026-03-06 18:48:00,FileRead,usuario_15,\\fileserver\rh
case_248,2026-03-06 18:52:35,FileRead,usuario_15,\Users\Public
case_248,2026-03-06 18:54:29,RegistryModify,usuario_15,\\fileserver\rh
case_248,2026-03-06 18:58:14,ServiceQuery,usuario_15,HKLM\Software
case_248,2026-03-06 19:00:30,RegistryModify,usuario_15,\\fileserver\financeiro
case_248,2026-03-06 19:06:21,RemoteThread,usuario_15,\Device\Pipe
case_248,2026-03-06 19:07:22,WmiQuery,usuario_15,\\fileserver\financeiro
case_248,2026-03-06 19:11:33,WmiQuery,usuario_15,D:\backup
case_248,2026-03-06 19:12:41,LogonOff,usuario_15,update.microsoft.com
case_119,2026-03-02 08:53:24,LogonSuccess,usuario_29,cdn.contoso.com
case_119,2026-03-02 08:57:52,FileCreate,usuario_29,update.microsoft.com
case_119,2026-03-02 09:02:41,NetworkConnect,usuario_29,\Users\Public
case_119,2026-03-02 09:07:01,DnsQuery,usuario_29,\Users\Documents
case_119,2026-03-02 09:11:53,ProcessCreate,usuario_29,\Device\Pipe
case_119,2026-03-02 09:16:45,FileRead,usuario_29,\\fileserver\rh
case_119,2026-03-02 09:20:56,NetworkConnect,usuario_29,-
case_119,2026-03-02 09:24:24,ProcessExit,usuario_29,D:\backup
case_119,2026-03-02 09:30:28,PipeCreate,usuario_29,\Users\Documents
case_119,2026-03-02 09:31:21,FileRead,usuario_29,HKLM\Software
case_119,2026-03-02 09:35:35,RegistryModify,usuario_29,\Users\Public
case_119,2026-03-02 09:36:36,FileModify,usuario_29,8.8.8.8
case_119,2026-03-02 09:38:27,LogonOff,usuario_29,\\fileserver\rh
case_081,2026-03-03 10:55:04,LogonSuccess,usuario_15,\Device\Pipe
case_081,2026-03-03 10:57:49,ProcessExit,usuario_15,\Users\Public
case_081,2026-03-03 10:59:59,ImageLoad,usuario_15,cdn.contoso.com
case_081,2026-03-03 11:05:29,NetworkConnect,usuario_15,cdn.contoso.com
case_081,2026-03-03 11:09:55,FileCreate,usuario_15,C:\temp
case_081,2026-03-03 11:12:07,ProcessExit,usuario_15,8.8.8.8
case_081,2026-03-03 11:17:34,ImageLoad,usuario_15,C:\temp
case_081,2026-03-03 11:22:52,ProcessExit,usuario_15,D:\backup
case_081,2026-03-03 11:24:45,ImageLoad,usuario_15,-
case_081,2026-03-03 11:30:42,ServiceQuery,usuario_15,update.microsoft.com
case_081,2026-03-03 11:33:17,FileRead,usuario_15,C:\temp
case_081,2026-03-03 11:39:47,PowerShellExec,usuario_15,\Device\Pipe
case_081,2026-03-03 11:43:02,FileCreate,usuario_15,cdn.contoso.com
case_081,2026-03-03 11:48:27,RegistryModify,usuario_15,-
case_081,2026-03-03 11:49:22,RegistryModify,usuario_15,HKLM\Software
case_081,2026-03-03 11:52:55,LogonOff,usuario_15,8.8.8.8
case_266,2026-03-06 12:05:53,LogonSuccess,usuario_07,\Users\Documents
case_266,2026-03-06 12:11:03,ImageLoad,usuario_07,C:\temp
case_266,2026-03-06 12:12:12,FileCreate,usuario_07,\Windows\System32
case_266,2026-03-06 12:15:40,ProcessExit,usuario_07,HKLM\Software
case_266,2026-03-06 12:21:30,NetworkConnect,usuario_07,HKLM\Software
case_266,2026-03-06 12:25:26,FileCreate,usuario_07,\Users\Documents
case_266,2026-03-06 12:28:56,NetworkConnect,usuario_07,\Users\Public
case_266,2026-03-06 12:31:39,ProcessCreate,usuario_07,8.8.8.8
case_266,2026-03-06 12:37:33,RegistryModify,usuario_07,\Windows\System32
case_266,2026-03-06 12:40:25,NetworkConnect,usuario_07,D:\backup
case_266,2026-03-06 12:41:02,ImageLoad,usuario_07,\Users\Public
case_266,2026-03-06 12:43:56,RegistryModify,usuario_07,C:\temp
case_266,2026-03-06 12:46:30,FileRead,usuario_07,cdn.contoso.com
case_266,2026-03-06 12:48:34,FileRead,usuario_07,\Users\Public
case_266,2026-03-06 12:54:19,PowerShellExec,usuario_07,\Users\Documents
case_266,2026-03-06 13:00:28,FileModify,usuario_07,D:\backup
case_266,2026-03-06 13:01:03,ScheduledTaskQuery,usuario_07,cdn.contoso.com
case_266,2026-03-06 13:02:52,ScheduledTaskQuery,usuario_07,\Windows\System32
case_266,2026-03-06 13:04:09,LogonOff,usuario_07,\Users\Public
case_107,2026-03-04 18:40:41,LogonSuccess,usuario_15,\Users\Documents
case_107,2026-03-04 18:46:03,NetworkConnect,usuario_15,8.8.8.8
case_107,2026-03-04 18:50:05,ProcessExit,usuario_15,-
case_107,2026-03-04 18:53:20,FileCreate,usuario_15,update.microsoft.com
case_107,2026-03-04 18:59:35,ProcessCreate,usuario_15,HKLM\Software
case_107,2026-03-04 19:01:23,NetworkConnect,usuario_15,\Device\Pipe
case_107,2026-03-04 19:07:25,DnsQuery,usuario_15,\Users\Public
case_107,2026-03-04 19:14:03,FileCreate,usuario_15,\Users\Documents
case_107,2026-03-04 19:19:16,ProcessExit,usuario_15,cdn.contoso.com
case_107,2026-03-04 19:20:34,ProcessExit,usuario_15,-
case_107,2026-03-04 19:25:59,NetworkConnect,usuario_15,cdn.contoso.com
case_107,2026-03-04 19:29:05,ImageLoad,usuario_15,update.microsoft.com
case_107,2026-03-04 19:30:14,ServiceQuery,usuario_15,cdn.contoso.com
case_107,2026-03-04 19:32:04,PipeCreate,usuario_15,\\fileserver\rh
case_107,2026-03-04 19:35:51,ServiceQuery,usuario_15,\Users\Public
case_107,2026-03-04 19:41:17,PrintJob,usuario_15,\Users\Public
case_107,2026-03-04 19:47:27,ClipboardCapture,usuario_15,-
case_107,2026-03-04 19:51:01,WmiQuery,usuario_15,\\fileserver\financeiro
case_107,2026-03-04 19:55:34,LogonOff,usuario_15,\Device\Pipe
case_282,2026-03-04 02:47:33,LogonSuccess,usuario_29,-
case_282,2026-03-04 02:48:26,DnsQuery,usuario_29,D:\backup
case_282,2026-03-04 02:49:13,ProcessCreate,usuario_29,\Users\Public
case_282,2026-03-04 02:51:13,FileRead,usuario_29,\\fileserver\financeiro
